timestamp,x,z,30:87:D9:71:54:**,30:87:D9:F1:76:**,1C:3A:60:02:B2:**,30:87:D9:B1:82:**,30:87:D9:B1:61:**,30:87:D9:B1:9B:**,30:87:D9:71:9B:**,00:24:6C:2D:17:**,08:36:C9:8E:F4:**,30:87:D9:71:61:**,30:87:D9:F1:61:**,30:87:D9:B1:51:**,00:24:6C:26:89:**,30:87:D9:B1:7E:**,30:87:D9:71:51:**,30:87:D9:F1:5C:**,30:87:D9:B1:55:**,30:87:D9:31:5A:**,30:87:D9:31:61:**,E8:48:B8:ED:47:**,00:24:6C:26:8B:**,30:87:D9:F1:7F:**,30:87:D9:F1:7D:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:F1:55:**,E4:F0:42:E0:FB:**,0C:51:01:E3:94:**,EC:AD:E0:AE:D5:**,86:2A:FD:F0:89:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:F1:7C:**,30:87:D9:71:82:**,30:87:D9:B1:53:**,30:87:D9:31:55:**,30:87:D9:B1:5C:**,30:87:D9:F1:53:**,30:87:D9:71:D7:**,30:87:D9:B1:FC:**,30:87:D9:31:9A:**,30:87:D9:31:D7:**,30:87:D9:71:5C:**,30:87:D9:31:96:**,30:87:D9:71:96:**,1C:3B:F3:DC:E3:**,30:87:D9:F2:06:**,30:87:D9:71:52:**,30:87:D9:B1:7C:**,04:92:26:53:B7:**,30:87:D9:71:5E:**,30:87:D9:F1:59:**,C0:A0:BB:CF:65:**,30:87:D9:B1:97:**,30:87:D9:F1:5E:**,30:87:D9:F1:95:**,30:87:D9:73:01:**,30:87:D9:B1:58:**,30:87:D9:F1:5A:**,30:87:D9:F1:99:**,34:0A:33:03:77:**,30:87:D9:B1:6B:**,30:87:D9:31:6B:**,00:24:6C:26:87:**,30:87:D9:B1:72:**,30:87:D9:F1:97:**,30:87:D9:71:58:**,30:87:D9:71:77:**,56:13:79:27:1E:**,30:87:D9:F1:5B:**,D6:6A:6A:47:44:**,30:87:D9:31:54:**,FA:DA:0C:48:FB:**,30:87:D9:31:53:**,30:87:D9:F1:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:F2:1E:**,30:87:D9:B1:5B:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:FC:**,30:87:D9:31:58:**,30:87:D9:B1:54:**,30:87:D9:B1:89:**,30:87:D9:F1:58:**,30:87:D9:B1:52:**,30:87:D9:B2:06:**,30:87:D9:32:1E:**,30:87:D9:F1:82:**,30:87:D9:B3:01:**,30:87:D9:71:7D:**,30:87:D9:72:1E:**,30:87:D9:31:52:**,30:87:D9:F1:52:**,00:24:6C:2D:1A:**,30:87:D9:31:5B:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:99:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:B1:5E:**,30:87:D9:F3:01:**,30:87:D9:F1:6B:**,30:87:D9:71:9A:**,30:87:D9:71:53:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,E8:37:7A:A5:3A:**,30:87:D9:31:72:**,30:87:D9:B1:77:**,30:87:D9:71:5A:**,C4:E9:0A:1D:37:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:B1:63:**,30:87:D9:71:95:**,78:32:1B:CC:37:**,30:87:D9:72:38:**,30:87:D9:F1:72:**,1C:3B:F3:AB:99:**,30:87:D9:71:99:**,30:87:D9:31:77:**,30:87:D9:72:06:**,30:87:D9:31:51:**,30:87:D9:31:9B:**,30:87:D9:31:95:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,30:87:D9:33:01:**,30:87:D9:31:97:**,34:97:F6:6B:EB:**,38:D5:47:1E:6C:**,30:87:D9:71:7E:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:5C:**,30:87:D9:B1:95:**,30:87:D9:71:6B:**,30:87:D9:B1:9A:**,30:87:D9:31:5E:**,30:87:D9:B1:59:**,30:87:D9:B2:1E:**,30:87:D9:71:5B:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**,30:87:D9:B1:5A:**,30:87:D9:B1:7D:**,30:87:D9:32:38:**
1665322439,16.0003757,-10.1795053,-100,-100,-86,-65,-77,-100,-100,-100,-64,-76,-76,-100,-100,-79,-100,-100,-62,-100,-100,-70,-80,-100,-100,-100,-100,-56,-100,-67,-71,-74,-80,-100,-65,-47,-63,-75,-52,-100,-70,-100,-100,-100,-100,-100,-100,-100,-73,-100,-70,-47,-100,-100,-100,-100,-65,-100,-56,-100,-100,-100,-58,-100,-71,-74,-56,-100,-63,-100,-54,-100,-100,-100,-100,-100,-70,-64,-52,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-76,-100,-100,-54,-100,-100,-100,-77,-71,-100,-100,-100,-100,-100,-58,-67,-69,-64,-100,-100,-62,-100,-69,-100,-100,-100,-100,-58,-100,-100,-100,-47,-100,-100,-54,-77,-100,-100,-56,-59,-55,-100,-100,-100,-55,-70,-100,-59,-100,-100,-63,-100,-100,-81,-47,-100,-100,-54,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322445,15.5780106,-10.995657,-100,-100,-100,-49,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-63,-100,-100,-100,-100,-100,-74,-100,-66,-55,-100,-100,-100,-48,-58,-29,-64,-75,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-71,-58,-59,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-81,-100,-100,-65,-100,-100,-100,-100,-100,-100,-74,-62,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-56,-77,-100,-30,-100,-100,-100,-55,-53,-100,-100,-100,-100,-100,-73,-67,-64,-80,-100,-100,-80,-100,-60,-100,-100,-100,-100,-100,-100,-100,-78,-47,-100,-100,-100,-59,-100,-100,-57,-76,-100,-76,-100,-100,-100,-65,-100,-77,-100,-100,-65,-100,-75,-100,-59,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322446,15.3624916,-11.3206816,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-82,-100,-78,-100,-70,-100,-100,-81,-73,-100,-64,-70,-100,-85,-100,-63,-78,-63,-79,-73,-100,-80,-100,-100,-61,-100,-100,-100,-100,-100,-100,-67,-79,-100,-57,-100,-73,-100,-55,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-73,-73,-100,-100,-69,-73,-100,-100,-100,-31,-100,-68,-100,-100,-63,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-82,-32,-31,-100,-57,-100,-100,-60,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-68,-74,-100,-100,-83,-100,-100,-100,-100,-100,-31,-72,-81,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-61,-56,-100,-100,-100,-74,-61,-81,-100,-76
1665322447,15.1378927,-11.5096855,-100,-84,-100,-71,-78,-100,-100,-100,-60,-66,-75,-100,-100,-76,-100,-100,-68,-100,-70,-74,-100,-100,-100,-100,-77,-44,-100,-71,-64,-71,-76,-79,-71,-56,-69,-81,-45,-100,-75,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-80,-100,-76,-100,-100,-100,-100,-100,-59,-100,-65,-65,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-60,-80,-77,-77,-100,-100,-66,-80,-78,-81,-100,-100,-100,-100,-76,-100,-100,-55,-100,-100,-100,-75,-100,-100,-66,-61,-100,-100,-100,-100,-100,-76,-100,-60,-82,-100,-78,-100,-100,-78,-55,-100,-100,-100,-67,-100,-100,-77,-100,-100,-100,-80,-100,-100,-100
1665322448,14.9012527,-11.6695347,-100,-100,-100,-67,-76,-100,-100,-73,-100,-75,-77,-100,-100,-76,-100,-100,-76,-69,-74,-100,-100,-45,-100,-80,-76,-75,-100,-100,-78,-78,-78,-78,-66,-100,-70,-100,-78,-100,-100,-100,-80,-43,-100,-100,-79,-78,-100,-100,-100,-100,-100,-78,-77,-80,-100,-78,-100,-79,-100,-66,-76,-100,-100,-100,-100,-80,-100,-79,-100,-100,-78,-100,-100,-100,-100,-100,-78,-51,-100,-81,-45,-51,-75,-80,-100,-64,-100,-100,-100,-100,-71,-77,-100,-100,-100,-100,-100,-100,-73,-79,-100,-75,-63,-61,-100,-81,-80,-100,-45,-100,-100,-79,-100,-82,-100,-65,-100,-100,-100,-100,-100,-100,-100,-51,-81,-100,-73,-100,-100,-100,-100,-100,-64,-44,-76,-100,-76,-100,-100,-100,-76,-100,-100,-100,-100,-100,-44,-79,-60,-100,-80,-45,-44,-66,-100,-51
1665322449,14.4710579,-11.8361578,-100,-100,-100,-69,-77,-100,-100,-100,-60,-76,-76,-100,-100,-76,-100,-100,-74,-100,-71,-53,-100,-100,-100,-100,-77,-40,-100,-81,-67,-74,-76,-100,-68,-50,-60,-77,-40,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-50,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-64,-100,-65,-64,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-76,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-72,-100,-100,-59,-100,-100,-100,-71,-73,-100,-100,-100,-100,-100,-63,-75,-72,-65,-100,-100,-64,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-82,-100,-100,-57,-61,-100,-100,-100,-100,-100,-75,-100,-63,-100,-100,-65,-100,-100,-78,-50,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322450,14.1030893,-11.8677969,-100,-100,-100,-43,-100,-67,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-67,-57,-77,-100,-100,-100,-77,-100,-57,-70,-100,-100,-100,-43,-61,-43,-67,-77,-100,-70,-67,-100,-67,-62,-100,-100,-100,-100,-100,-56,-73,-100,-67,-100,-78,-100,-69,-57,-100,-100,-100,-100,-100,-48,-48,-100,-100,-73,-100,-100,-58,-66,-68,-100,-61,-70,-100,-77,-100,-100,-64,-78,-100,-100,-100,-100,-47,-100,-56,-100,-100,-40,-100,-100,-100,-56,-61,-79,-78,-100,-100,-100,-100,-47,-47,-77,-68,-100,-48,-65,-69,-100,-100,-67,-100,-100,-100,-100,-100,-72,-100,-100,-51,-65,-100,-100,-67,-100,-100,-100,-100,-67,-51,-45,-78,-100,-100,-100,-72,-100,-100,-100,-73,-100,-100,-52,-48,-68,-70,-100,-100,-100,-78,-67,-100,-100,-100
1665322451,13.6360435,-11.955575,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-69,-100,-64,-100,-100,-100,-68,-100,-66,-65,-100,-78,-100,-52,-76,-68,-81,-81,-100,-79,-100,-100,-56,-100,-100,-100,-100,-100,-100,-64,-76,-100,-60,-100,-71,-100,-60,-100,-100,-100,-81,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-72,-74,-100,-100,-68,-67,-100,-100,-100,-37,-100,-64,-100,-100,-68,-100,-100,-100,-64,-65,-100,-100,-100,-100,-100,-80,-36,-36,-100,-60,-100,-100,-56,-81,-100,-100,-100,-100,-100,-68,-100,-100,-81,-100,-100,-100,-72,-66,-100,-79,-74,-100,-100,-100,-100,-100,-37,-76,-70,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-56,-59,-100,-100,-100,-71,-56,-81,-100,-66
1665322452,13.2522964,-11.9769964,-100,-100,-100,-41,-100,-69,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-62,-100,-100,-100,-100,-100,-74,-100,-36,-68,-100,-100,-100,-40,-56,-33,-58,-75,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-71,-54,-56,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-81,-100,-100,-65,-100,-100,-100,-100,-100,-100,-60,-57,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-51,-77,-100,-33,-100,-100,-100,-55,-51,-100,-100,-100,-100,-100,-73,-53,-56,-80,-100,-100,-80,-100,-58,-100,-100,-100,-100,-100,-100,-100,-78,-56,-100,-100,-100,-72,-100,-100,-68,-76,-100,-76,-100,-78,-100,-53,-100,-77,-100,-100,-65,-100,-100,-100,-57,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322453,12.9409809,-11.9789667,-100,-100,-100,-42,-100,-67,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-68,-57,-77,-100,-100,-100,-77,-100,-61,-71,-100,-100,-100,-43,-61,-44,-64,-73,-100,-63,-67,-100,-66,-62,-100,-100,-100,-100,-100,-51,-73,-100,-67,-100,-78,-100,-69,-57,-100,-100,-100,-100,-100,-48,-48,-100,-100,-73,-100,-100,-58,-66,-68,-100,-71,-64,-100,-73,-100,-100,-64,-78,-100,-100,-100,-100,-50,-100,-50,-100,-100,-41,-100,-100,-100,-51,-49,-79,-78,-100,-100,-100,-100,-51,-50,-77,-68,-100,-48,-66,-64,-100,-100,-67,-100,-100,-100,-100,-100,-71,-100,-100,-51,-64,-100,-100,-67,-100,-100,-100,-100,-67,-51,-51,-78,-100,-100,-100,-72,-100,-100,-100,-70,-100,-100,-52,-48,-66,-64,-100,-100,-100,-78,-63,-100,-100,-100
1665322454,12.4080009,-11.9565563,-100,-100,-100,-70,-100,-100,-100,-83,-100,-100,-100,-100,-100,-76,-100,-100,-79,-72,-100,-75,-100,-65,-100,-79,-74,-79,-100,-79,-81,-100,-79,-100,-67,-100,-61,-100,-70,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-69,-80,-100,-60,-100,-67,-100,-62,-100,-100,-100,-65,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-78,-100,-79,-68,-100,-75,-66,-68,-100,-100,-100,-58,-100,-69,-100,-100,-67,-100,-100,-100,-72,-69,-100,-81,-100,-100,-100,-72,-58,-58,-100,-63,-100,-100,-53,-78,-100,-80,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-81,-69,-100,-81,-75,-100,-100,-100,-100,-100,-58,-66,-76,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-53,-62,-100,-100,-79,-65,-54,-66,-100,-69
1665322455,12.1018906,-11.8916302,-100,-84,-100,-72,-77,-100,-100,-100,-60,-76,-76,-100,-100,-76,-100,-100,-68,-100,-71,-65,-100,-100,-100,-100,-77,-43,-100,-67,-69,-70,-76,-79,-71,-53,-65,-74,-43,-100,-71,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-80,-100,-68,-100,-100,-100,-100,-100,-58,-100,-70,-63,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-71,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-65,-100,-100,-100,-76,-100,-100,-100,-70,-100,-100,-55,-70,-71,-61,-100,-100,-63,-80,-70,-81,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-70,-100,-100,-67,-57,-100,-100,-100,-100,-100,-71,-100,-53,-82,-100,-69,-100,-100,-78,-53,-100,-100,-100,-61,-100,-100,-77,-100,-100,-100,-80,-100,-100,-100
1665322456,11.6020412,-11.7946949,-100,-100,-100,-36,-100,-67,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-72,-100,-77,-100,-100,-100,-77,-100,-62,-68,-100,-100,-100,-36,-57,-29,-51,-67,-100,-50,-100,-100,-65,-100,-100,-100,-100,-100,-71,-46,-56,-100,-68,-100,-71,-79,-100,-100,-100,-100,-100,-100,-100,-79,-81,-100,-100,-73,-100,-100,-100,-62,-100,-100,-75,-52,-100,-68,-100,-100,-64,-77,-100,-100,-100,-100,-58,-100,-46,-100,-100,-30,-100,-100,-100,-45,-45,-100,-78,-100,-100,-100,-100,-59,-59,-80,-100,-100,-80,-66,-50,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-78,-100,-100,-60,-100,-100,-100,-100,-67,-100,-59,-100,-100,-100,-100,-70,-100,-100,-100,-58,-100,-100,-100,-80,-68,-78,-100,-100,-100,-78,-67,-100,-100,-100
1665322457,11.1835232,-11.682765,-100,-100,-100,-68,-100,-100,-100,-80,-100,-81,-100,-100,-100,-77,-100,-100,-79,-64,-100,-80,-100,-67,-100,-100,-100,-79,-100,-70,-72,-100,-76,-100,-73,-100,-73,-100,-78,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-100,-72,-100,-100,-74,-100,-69,-100,-69,-100,-76,-100,-64,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-79,-60,-100,-79,-65,-60,-100,-100,-100,-57,-100,-77,-100,-100,-67,-100,-100,-100,-76,-73,-100,-79,-100,-100,-100,-69,-60,-58,-100,-69,-78,-100,-42,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-82,-60,-100,-100,-67,-100,-100,-100,-100,-100,-57,-65,-70,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-69,-100,-100,-80,-66,-42,-68,-100,-59
1665322459,10.6204262,-11.5660229,-100,-100,-100,-43,-100,-69,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-62,-100,-100,-100,-100,-100,-74,-100,-43,-72,-100,-100,-100,-43,-56,-28,-58,-75,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-71,-51,-56,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-81,-100,-100,-65,-100,-100,-100,-100,-100,-100,-64,-62,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-51,-77,-100,-27,-100,-100,-100,-51,-51,-100,-100,-100,-100,-100,-73,-59,-61,-80,-100,-100,-80,-100,-58,-100,-100,-100,-100,-100,-100,-100,-78,-56,-100,-100,-100,-65,-100,-100,-74,-76,-100,-76,-100,-78,-100,-62,-100,-77,-100,-100,-65,-100,-75,-100,-56,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322460,10.192585,-11.4787149,-100,-84,-100,-78,-78,-100,-100,-83,-41,-72,-77,-75,-86,-75,-100,-100,-58,-74,-74,-82,-100,-100,-100,-100,-78,-36,-100,-73,-66,-64,-76,-79,-79,-62,-68,-100,-39,-100,-75,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-80,-100,-79,-100,-100,-100,-100,-100,-56,-100,-55,-55,-37,-100,-77,-100,-100,-100,-100,-100,-100,-100,-77,-100,-39,-77,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-50,-80,-79,-77,-100,-100,-55,-79,-76,-81,-100,-100,-100,-100,-76,-100,-92,-61,-100,-100,-75,-81,-84,-100,-68,-49,-100,-100,-100,-100,-75,-69,-100,-49,-83,-100,-76,-100,-100,-76,-62,-100,-100,-75,-56,-79,-100,-77,-100,-100,-100,-80,-100,-100,-87
1665322461,9.7049856,-11.3830786,-100,-100,-100,-46,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-56,-100,-100,-100,-100,-100,-74,-100,-38,-66,-100,-100,-100,-46,-63,-30,-58,-75,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-71,-53,-47,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-81,-100,-100,-65,-100,-100,-100,-100,-100,-100,-74,-59,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-55,-77,-100,-30,-100,-100,-100,-55,-55,-100,-100,-100,-100,-100,-73,-64,-64,-80,-100,-100,-80,-100,-57,-100,-100,-100,-100,-100,-100,-100,-78,-46,-100,-100,-100,-74,-100,-100,-57,-76,-100,-76,-100,-100,-100,-64,-100,-77,-100,-100,-65,-100,-75,-100,-47,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322462,9.4590311,-11.3543339,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-75,-83,-100,-77,-85,-70,-100,-100,-82,-63,-100,-80,-66,-100,-81,-100,-64,-80,-64,-79,-76,-100,-80,-100,-100,-60,-100,-100,-100,-100,-100,-100,-74,-79,-100,-55,-100,-65,-100,-55,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-78,-100,-75,-78,-100,-100,-73,-78,-100,-100,-100,-33,-100,-73,-100,-100,-64,-100,-100,-100,-74,-74,-74,-100,-100,-100,-100,-100,-33,-32,-100,-55,-100,-100,-60,-80,-100,-100,-53,-100,-100,-80,-100,-100,-78,-100,-100,-100,-67,-78,-100,-74,-80,-100,-100,-100,-100,-100,-33,-74,-80,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-61,-55,-100,-100,-100,-73,-59,-100,-100,-69
1665322463,9.0575142,-11.3109293,-100,-100,-100,-69,-71,-100,-100,-76,-73,-72,-100,-100,-100,-69,-100,-100,-69,-71,-74,-100,-100,-51,-100,-76,-76,-82,-100,-100,-79,-100,-77,-77,-68,-100,-69,-100,-79,-100,-100,-100,-74,-39,-100,-100,-100,-82,-100,-100,-100,-100,-100,-76,-77,-68,-100,-78,-100,-76,-100,-70,-72,-100,-100,-100,-100,-79,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-68,-54,-100,-80,-51,-53,-75,-100,-100,-69,-78,-100,-100,-100,-73,-78,-100,-100,-100,-100,-100,-74,-77,-78,-100,-67,-70,-70,-100,-77,-80,-100,-37,-100,-100,-79,-100,-81,-100,-72,-100,-100,-100,-100,-100,-100,-100,-54,-79,-100,-70,-100,-100,-100,-100,-100,-69,-51,-72,-80,-79,-100,-80,-100,-74,-100,-100,-80,-100,-100,-38,-80,-76,-100,-78,-49,-37,-71,-100,-53
1665322464,8.5041456,-11.2256002,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-75,-83,-100,-77,-100,-72,-100,-100,-81,-77,-100,-71,-68,-100,-81,-100,-65,-78,-63,-79,-65,-100,-78,-100,-100,-60,-100,-100,-100,-100,-100,-100,-75,-79,-100,-55,-100,-73,-100,-55,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-80,-100,-75,-78,-100,-100,-73,-76,-100,-100,-100,-32,-100,-73,-100,-100,-64,-100,-100,-100,-74,-76,-100,-100,-100,-100,-100,-100,-32,-32,-100,-55,-100,-100,-60,-79,-100,-100,-100,-100,-100,-80,-100,-100,-78,-100,-100,-100,-71,-78,-100,-100,-80,-100,-100,-100,-100,-100,-32,-74,-80,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-58,-56,-100,-100,-100,-74,-58,-82,-100,-76
1665322465,8.095067,-11.1465673,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-100,-69,-100,-64,-100,-100,-100,-66,-100,-67,-69,-100,-78,-100,-53,-76,-62,-81,-81,-100,-79,-100,-100,-47,-100,-100,-100,-100,-100,-100,-70,-76,-100,-50,-100,-74,-100,-50,-100,-78,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-66,-68,-100,-100,-65,-65,-100,-100,-100,-35,-100,-67,-100,-100,-61,-100,-100,-100,-68,-62,-100,-100,-100,-100,-100,-75,-34,-35,-100,-49,-100,-100,-53,-81,-100,-100,-100,-100,-100,-74,-100,-100,-81,-100,-100,-100,-70,-65,-100,-79,-75,-100,-100,-100,-100,-100,-34,-65,-68,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-53,-49,-100,-100,-100,-66,-53,-76,-100,-67
1665322466,7.9559183,-11.1340933,-100,-100,-100,-76,-100,-100,-100,-69,-73,-72,-100,-100,-100,-69,-100,-100,-79,-72,-74,-100,-100,-44,-100,-76,-76,-79,-100,-100,-79,-100,-77,-77,-65,-100,-75,-100,-78,-100,-100,-100,-74,-44,-100,-100,-100,-82,-100,-100,-100,-100,-100,-81,-77,-100,-100,-79,-100,-76,-100,-72,-67,-100,-100,-100,-100,-79,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-78,-55,-100,-80,-44,-56,-75,-100,-100,-70,-74,-100,-100,-100,-66,-78,-100,-100,-100,-100,-100,-75,-77,-78,-100,-70,-71,-70,-100,-81,-80,-100,-45,-100,-100,-79,-100,-81,-100,-73,-100,-100,-100,-100,-100,-100,-100,-55,-79,-100,-66,-100,-100,-100,-100,-100,-71,-44,-66,-80,-79,-100,-80,-100,-73,-100,-100,-100,-100,-100,-45,-78,-76,-100,-78,-44,-44,-72,-100,-55
1665322467,7.249248,-11.0151987,-100,-100,-100,-38,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-64,-100,-77,-100,-100,-100,-77,-100,-47,-68,-100,-100,-100,-37,-57,-34,-57,-75,-100,-57,-100,-100,-65,-100,-100,-100,-100,-100,-71,-47,-58,-100,-100,-100,-71,-79,-100,-100,-100,-100,-100,-100,-100,-79,-81,-100,-100,-73,-100,-100,-100,-100,-100,-100,-73,-50,-100,-75,-100,-100,-64,-77,-100,-100,-100,-100,-56,-100,-46,-100,-100,-34,-100,-100,-100,-46,-47,-100,-78,-100,-100,-100,-100,-55,-55,-80,-100,-100,-80,-66,-50,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-77,-100,-100,-60,-100,-100,-100,-100,-67,-100,-55,-100,-100,-100,-100,-70,-100,-100,-100,-59,-100,-100,-100,-80,-68,-78,-100,-100,-100,-78,-67,-100,-100,-100
1665322468,6.9322166,-10.9551754,-60,-68,-100,-72,-67,-100,-100,-100,-78,-68,-68,-100,-100,-100,-100,-76,-100,-100,-68,-100,-71,-51,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-71,-100,-72,-100,-83,-75,-100,-100,-100,-56,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-64,-76,-75,-100,-100,-100,-100,-57,-100,-65,-100,-100,-100,-100,-71,-100,-100,-100,-100,-66,-100,-100,-51,-65,-100,-65,-61,-78,-64,-100,-100,-78,-71,-100,-100,-100,-100,-100,-74,-100,-68,-56,-62,-79,-69,-70,-100,-100,-100,-100,-54,-100,-69,-100,-100,-57,-100,-100,-58,-100,-100,-70,-100,-100,-100,-66,-56,-100,-74,-100,-100,-100,-100,-100,-77,-50,-72,-68,-100,-100,-79,-100,-100,-100,-100,-76,-100,-100,-54,-100,-69,-100,-100,-50,-55,-100,-100,-65
