timestamp,30:87:D9:B1:7E:**,30:87:D9:F1:7E:**,30:87:D9:F1:76:**,30:87:D9:F2:38:**,30:87:D9:B1:82:**,30:87:D9:31:97:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:71:81:**,30:87:D9:31:7C:**,30:87:D9:B1:FC:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:81:**,30:87:D9:B1:89:**,30:87:D9:72:38:**,30:87:D9:71:61:**,30:87:D9:71:5C:**,30:87:D9:B2:06:**,30:87:D9:71:99:**,00:24:6C:26:87:**,30:87:D9:72:06:**,30:87:D9:31:81:**,30:87:D9:F1:F0:**,30:87:D9:F2:06:**,30:87:D9:31:F0:**,30:87:D9:B1:7D:**,30:87:D9:31:95:**,30:87:D9:71:7D:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:71:F0:**,30:87:D9:B1:81:**,30:87:D9:B1:76:**,00:24:6C:26:8B:**,30:87:D9:F1:7F:**,34:97:F6:6B:EB:**,30:87:D9:F1:7D:**,30:87:D9:B1:97:**,30:87:D9:71:95:**,30:87:D9:B1:F0:**,00:24:6C:2D:1A:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:B1:95:**,30:87:D9:71:7E:**,30:87:D9:71:58:**,30:87:D9:F1:95:**,30:87:D9:71:72:**,78:32:1B:CC:37:**,30:87:D9:71:7F:**,30:87:D9:31:89:**,E4:F0:42:E0:FB:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:97:**,30:87:D9:31:76:**,30:87:D9:71:9A:**,30:87:D9:F1:82:**,B0:6E:BF:3B:A8:**,30:87:D9:71:76:**,30:87:D9:31:7D:**,30:87:D9:31:82:**,30:87:D9:31:FC:**,30:87:D9:32:38:**,30:87:D9:F1:FC:**,30:87:D9:71:82:**
1662467520.269446,-80,-79,-49,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-62,-100,-62,-80,-100,-100,-100,-49,-75,-100,-100,-62,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-49,-100,-100,-100,-49,-60,-100,-100,-100,-100,-100
1662467521.269918,-100,-80,-58,-100,-100,-79,-84,-47,-77,-45,-74,-78,-100,-77,-100,-100,-59,-80,-100,-40,-100,-84,-77,-79,-100,-81,-100,-77,-78,-100,-79,-80,-78,-57,-74,-77,-100,-100,-79,-77,-78,-78,-76,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-100,-79,-71,-60,-75,-100,-76,-60,-100,-100,-76,-100,-75,-100
1662467522.269337,-100,-100,-51,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-59,-64,-100,-100,-100,-51,-79,-100,-100,-58,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-63,-100,-79,-79,-100,-51,-100,-100,-100,-52,-58,-100,-100,-100,-100,-100
1662467523.270022,-100,-100,-64,-67,-70,-62,-65,-100,-71,-100,-100,-100,-66,-72,-71,-66,-100,-100,-64,-45,-100,-64,-78,-100,-63,-100,-100,-100,-100,-72,-100,-100,-79,-63,-69,-100,-100,-100,-62,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-66,-62,-62,-64,-100,-73,-74,-63,-100,-75,-100,-67,-100,-71
1662467524.269667,-100,-100,-55,-100,-100,-77,-81,-47,-81,-45,-72,-78,-100,-77,-78,-100,-59,-80,-75,-40,-100,-83,-77,-100,-74,-81,-69,-77,-74,-77,-62,-77,-78,-53,-73,-61,-100,-71,-77,-77,-79,-78,-74,-100,-77,-100,-80,-76,-49,-87,-62,-73,-85,-78,-81,-76,-56,-75,-100,-80,-57,-70,-100,-73,-78,-72,-100
1662467525.269434,-100,-100,-77,-67,-100,-77,-61,-100,-100,-100,-100,-100,-68,-100,-68,-64,-100,-100,-62,-45,-100,-61,-79,-100,-60,-100,-100,-100,-100,-78,-100,-100,-100,-76,-79,-100,-78,-100,-79,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-77,-80,-77,-100,-100,-77,-75,-100,-72,-100,-67,-100,-100
1662467526.269366,-100,-80,-51,-100,-100,-77,-89,-47,-81,-45,-72,-78,-100,-77,-100,-100,-59,-80,-75,-40,-100,-83,-77,-79,-75,-81,-70,-77,-74,-78,-79,-77,-78,-51,-74,-77,-100,-70,-77,-77,-79,-77,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-79,-81,-76,-52,-75,-100,-80,-54,-71,-100,-73,-78,-72,-100
1662467527.269459,-100,-100,-67,-80,-100,-74,-71,-100,-77,-100,-100,-76,-79,-77,-100,-74,-100,-100,-70,-45,-76,-68,-80,-74,-70,-75,-100,-78,-100,-100,-77,-100,-76,-65,-69,-77,-100,-100,-75,-100,-75,-74,-100,-100,-80,-100,-100,-100,-100,-100,-75,-100,-100,-74,-74,-66,-67,-100,-100,-78,-65,-100,-100,-78,-78,-78,-100
1662467528.270257,-80,-100,-50,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-67,-100,-66,-69,-100,-100,-100,-50,-78,-100,-100,-65,-75,-100,-100,-78,-100,-80,-100,-100,-100,-100,-100,-100,-100,-68,-100,-68,-76,-76,-50,-100,-100,-100,-50,-66,-100,-100,-100,-100,-100
1662467529.269642,-100,-100,-60,-80,-100,-65,-73,-100,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-72,-45,-78,-73,-100,-100,-70,-100,-100,-100,-100,-81,-76,-100,-100,-61,-71,-76,-100,-100,-64,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-64,-66,-62,-100,-100,-79,-60,-100,-100,-100,-81,-100,-100
1662467530.269460,-100,-100,-48,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-57,-100,-57,-63,-100,-100,-100,-50,-81,-100,-100,-57,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-64,-100,-64,-100,-100,-50,-100,-100,-100,-49,-58,-100,-100,-100,-100,-100
1662467531.269627,-100,-80,-52,-100,-100,-76,-89,-47,-77,-45,-74,-78,-100,-77,-100,-100,-59,-80,-100,-40,-100,-90,-77,-79,-100,-81,-66,-77,-72,-100,-79,-80,-78,-52,-74,-77,-100,-66,-77,-76,-78,-78,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-100,-76,-59,-56,-75,-100,-80,-58,-68,-100,-72,-100,-75,-100
1662467532.269747,-100,-80,-53,-100,-100,-77,-89,-47,-81,-45,-72,-78,-100,-77,-100,-100,-59,-80,-100,-40,-100,-83,-77,-79,-77,-81,-65,-77,-72,-78,-79,-77,-78,-54,-74,-77,-100,-64,-77,-77,-79,-79,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-100,-81,-76,-53,-75,-100,-80,-55,-65,-100,-73,-78,-72,-100
1662467533.269400,-100,-100,-49,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-64,-100,-64,-67,-100,-100,-100,-49,-79,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-68,-76,-100,-50,-100,-100,-100,-49,-61,-100,-100,-100,-100,-100
1662467534.270389,-100,-83,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-58,-100,-57,-65,-100,-100,-100,-49,-100,-100,-100,-57,-100,-100,-100,-100,-100,-80,-100,-82,-100,-100,-100,-100,-100,-64,-100,-64,-100,-100,-49,-100,-100,-100,-48,-58,-100,-100,-100,-100,-100
1662467535.269249,-100,-100,-71,-70,-70,-77,-69,-100,-74,-100,-100,-100,-69,-73,-79,-73,-100,-100,-69,-45,-100,-70,-72,-100,-69,-100,-100,-100,-100,-79,-100,-100,-73,-69,-66,-100,-100,-100,-57,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-68,-77,-77,-72,-100,-73,-74,-69,-100,-75,-100,-73,-100,-71
1662467536.269516,-100,-100,-75,-75,-78,-67,-54,-100,-100,-100,-77,-100,-75,-100,-74,-75,-100,-100,-54,-45,-100,-54,-79,-81,-55,-100,-100,-100,-100,-74,-100,-100,-100,-74,-79,-100,-78,-100,-76,-100,-100,-58,-79,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-71,-76,-74,-75,-100,-80,-77,-76,-100,-76,-100,-77,-100,-77
1662467537.269476,-100,-100,-64,-68,-100,-69,-70,-100,-77,-100,-100,-100,-75,-78,-75,-74,-100,-100,-70,-45,-100,-65,-77,-76,-69,-76,-100,-100,-100,-77,-100,-76,-79,-65,-71,-100,-100,-100,-61,-100,-72,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-70,-71,-66,-100,-100,-81,-64,-100,-100,-100,-74,-100,-100
1662467538.269654,-80,-78,-52,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-60,-100,-59,-77,-100,-100,-100,-53,-72,-100,-100,-58,-69,-100,-100,-77,-80,-76,-100,-80,-100,-100,-100,-100,-100,-78,-100,-80,-77,-76,-53,-100,-100,-100,-52,-60,-100,-100,-100,-100,-100
1662467539.269349,-81,-80,-52,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-59,-77,-100,-100,-100,-53,-72,-100,-100,-60,-75,-100,-100,-79,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-76,-53,-100,-100,-100,-53,-59,-100,-100,-100,-100,-100
1662467540.270088,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-55,-100,-55,-76,-100,-100,-100,-43,-78,-100,-100,-55,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-100,-100,-44,-100,-100,-100,-44,-56,-100,-100,-100,-100,-100
1662467541.269315,-100,-100,-59,-80,-100,-66,-73,-100,-100,-100,-100,-76,-79,-100,-79,-100,-100,-100,-72,-45,-78,-72,-100,-100,-72,-100,-100,-100,-100,-100,-71,-100,-100,-59,-71,-76,-100,-100,-65,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-64,-66,-60,-100,-100,-79,-59,-100,-100,-100,-81,-100,-100
1662467542.270257,-80,-79,-53,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-73,-100,-74,-100,-100,-100,-100,-54,-72,-100,-100,-72,-79,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-54,-100,-100,-100,-53,-72,-100,-100,-100,-100,-100
1662467543.269337,-100,-100,-46,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-63,-100,-61,-73,-100,-100,-100,-45,-77,-100,-100,-61,-79,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-64,-79,-100,-45,-100,-100,-100,-46,-62,-100,-100,-100,-100,-100
1662467544.269287,-100,-100,-61,-77,-100,-66,-71,-100,-77,-100,-100,-100,-76,-77,-77,-74,-100,-100,-70,-45,-76,-70,-80,-74,-68,-75,-100,-78,-100,-75,-100,-78,-76,-61,-72,-100,-100,-100,-65,-100,-75,-70,-100,-100,-80,-100,-100,-100,-100,-100,-100,-78,-100,-74,-64,-64,-60,-100,-100,-80,-58,-100,-100,-78,-78,-78,-100
1662467545.269498,-100,-80,-53,-100,-100,-77,-81,-47,-81,-45,-72,-78,-100,-77,-100,-100,-59,-80,-74,-40,-100,-83,-77,-79,-75,-81,-69,-77,-74,-78,-62,-77,-78,-53,-75,-77,-100,-70,-77,-77,-79,-77,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-79,-81,-76,-55,-75,-100,-80,-56,-71,-100,-73,-78,-72,-100
1662467546.269314,-100,-100,-53,-100,-100,-77,-81,-47,-81,-45,-72,-78,-100,-77,-100,-100,-59,-80,-74,-40,-100,-83,-77,-100,-75,-81,-70,-77,-74,-73,-62,-77,-78,-54,-75,-77,-100,-70,-77,-77,-79,-78,-74,-100,-77,-100,-80,-76,-49,-87,-62,-79,-85,-78,-81,-76,-55,-75,-100,-80,-57,-69,-100,-73,-78,-72,-100
1662467547.269439,-80,-100,-45,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-60,-100,-60,-68,-100,-100,-100,-45,-78,-100,-100,-61,-75,-100,-100,-78,-100,-80,-100,-100,-100,-100,-100,-100,-100,-69,-100,-68,-76,-76,-45,-100,-100,-100,-44,-61,-100,-100,-100,-100,-100
1662467548.269598,-100,-100,-67,-80,-100,-74,-71,-100,-77,-100,-100,-77,-79,-77,-100,-100,-100,-100,-70,-45,-76,-71,-100,-74,-70,-100,-100,-78,-100,-100,-71,-100,-76,-66,-75,-77,-100,-100,-65,-100,-100,-78,-100,-100,-80,-100,-100,-100,-100,-100,-76,-100,-100,-100,-75,-64,-66,-100,-100,-79,-67,-100,-100,-78,-80,-78,-100
1662467549.270140,-100,-100,-62,-73,-100,-66,-65,-100,-78,-100,-100,-100,-73,-73,-77,-74,-100,-100,-66,-45,-76,-65,-80,-74,-65,-75,-100,-78,-100,-75,-100,-78,-77,-61,-69,-100,-100,-100,-67,-100,-75,-67,-100,-100,-80,-100,-100,-100,-100,-100,-100,-78,-100,-74,-66,-65,-61,-100,-100,-80,-61,-100,-100,-100,-74,-100,-100
1662467550.269948,-100,-100,-62,-80,-100,-67,-71,-100,-77,-100,-100,-77,-79,-77,-100,-100,-100,-100,-70,-45,-100,-69,-100,-100,-70,-100,-100,-78,-100,-100,-71,-100,-76,-61,-70,-77,-100,-100,-65,-100,-100,-78,-100,-100,-80,-100,-100,-100,-100,-100,-76,-100,-100,-100,-67,-65,-61,-100,-100,-79,-62,-100,-100,-78,-80,-78,-100
1662467551.269863,-100,-100,-43,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-62,-100,-61,-67,-100,-100,-100,-45,-79,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-68,-76,-100,-44,-100,-100,-100,-44,-61,-100,-100,-100,-100,-100
1662467552.269425,-80,-78,-56,-100,-100,-77,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-69,-100,-68,-77,-100,-100,-100,-55,-72,-100,-100,-68,-69,-100,-100,-77,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-80,-77,-77,-55,-100,-100,-100,-55,-60,-100,-100,-100,-100,-100
1662467553.269629,-100,-100,-65,-74,-100,-72,-68,-100,-74,-100,-100,-100,-77,-79,-75,-74,-100,-100,-67,-45,-100,-68,-78,-78,-67,-79,-100,-100,-100,-77,-100,-78,-73,-65,-73,-100,-100,-100,-71,-100,-77,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-69,-71,-63,-100,-100,-76,-62,-100,-100,-100,-74,-100,-100
1662467554.269626,-100,-100,-46,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-61,-77,-100,-100,-100,-46,-79,-100,-100,-60,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-63,-100,-79,-79,-100,-47,-100,-100,-100,-46,-61,-100,-100,-100,-100,-100
1662467555.269859,-100,-100,-67,-80,-100,-66,-71,-100,-77,-100,-100,-76,-79,-77,-100,-74,-100,-100,-70,-45,-76,-72,-80,-74,-70,-75,-100,-78,-100,-100,-76,-100,-76,-66,-70,-77,-100,-100,-65,-100,-75,-74,-100,-100,-80,-100,-100,-100,-100,-100,-75,-100,-100,-74,-65,-73,-66,-100,-100,-78,-66,-100,-100,-78,-78,-78,-100
1662467556.269679,-100,-100,-44,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-60,-100,-59,-67,-100,-100,-100,-45,-78,-100,-100,-61,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-69,-76,-76,-44,-100,-100,-100,-44,-61,-100,-100,-100,-100,-100
1662467557.270221,-100,-80,-57,-100,-100,-80,-89,-47,-77,-45,-72,-78,-100,-77,-100,-100,-59,-80,-100,-40,-100,-83,-77,-79,-77,-81,-73,-77,-75,-100,-79,-77,-78,-59,-74,-77,-100,-72,-79,-77,-79,-79,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-100,-79,-69,-58,-75,-100,-80,-58,-73,-100,-73,-78,-72,-100
1662467558.269551,-80,-79,-51,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-66,-100,-69,-80,-100,-100,-100,-50,-75,-100,-100,-68,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-50,-100,-100,-100,-50,-67,-100,-100,-100,-100,-100
1662467559.270263,-100,-80,-52,-100,-100,-67,-79,-100,-78,-100,-75,-78,-100,-78,-100,-100,-100,-100,-100,-45,-100,-78,-77,-79,-100,-80,-100,-79,-100,-100,-79,-80,-77,-53,-74,-77,-100,-100,-65,-77,-78,-76,-75,-100,-76,-100,-100,-77,-100,-100,-79,-100,-100,-100,-67,-65,-53,-100,-100,-78,-53,-100,-100,-74,-100,-74,-100
1662467560.269748,-100,-100,-64,-67,-78,-63,-60,-100,-71,-100,-100,-100,-70,-72,-71,-69,-100,-100,-60,-45,-100,-60,-77,-100,-59,-100,-100,-100,-100,-72,-100,-100,-100,-66,-74,-100,-100,-100,-62,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-67,-59,-61,-60,-100,-75,-77,-63,-100,-75,-100,-70,-100,-77
1662467561.269982,-100,-100,-52,-100,-100,-67,-75,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-58,-100,-58,-80,-100,-100,-100,-52,-72,-100,-100,-59,-100,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-100,-100,-52,-100,-100,-100,-52,-59,-100,-100,-100,-100,-100
1662467562.269421,-100,-100,-48,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-62,-78,-100,-100,-100,-48,-79,-100,-100,-62,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-63,-100,-78,-79,-100,-48,-100,-100,-100,-48,-62,-100,-100,-100,-100,-100
1662467563.269821,-100,-100,-66,-80,-100,-65,-71,-100,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-73,-45,-78,-73,-100,-100,-71,-100,-100,-100,-100,-81,-71,-100,-100,-67,-69,-77,-100,-100,-74,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-74,-66,-67,-100,-100,-78,-66,-100,-100,-100,-81,-100,-100
1662467564.269827,-100,-100,-71,-68,-77,-73,-64,-100,-100,-100,-77,-100,-69,-100,-78,-67,-100,-100,-62,-45,-79,-61,-77,-81,-64,-100,-100,-100,-100,-76,-100,-100,-100,-72,-74,-100,-78,-100,-76,-100,-100,-64,-79,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-72,-76,-72,-100,-79,-75,-76,-100,-76,-100,-69,-100,-77
1662467565.269599,-100,-100,-64,-77,-100,-62,-69,-100,-79,-100,-100,-100,-74,-78,-76,-74,-100,-100,-68,-45,-100,-68,-80,-78,-69,-78,-100,-100,-100,-77,-100,-78,-79,-65,-72,-100,-100,-100,-63,-100,-78,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-75,-62,-62,-64,-100,-100,-77,-64,-100,-100,-100,-77,-100,-100
1662467566.269434,-100,-100,-55,-100,-100,-77,-81,-47,-81,-45,-72,-78,-100,-77,-78,-100,-59,-80,-75,-40,-100,-83,-77,-100,-74,-81,-65,-77,-69,-77,-62,-77,-78,-55,-73,-61,-100,-65,-77,-77,-79,-78,-74,-100,-77,-100,-80,-76,-49,-87,-62,-73,-85,-78,-81,-76,-52,-75,-100,-80,-55,-66,-100,-73,-78,-72,-100
1662467567.269318,-100,-100,-77,-74,-77,-100,-61,-100,-100,-100,-100,-100,-72,-100,-78,-64,-100,-100,-62,-45,-100,-61,-79,-100,-60,-100,-100,-100,-100,-78,-100,-100,-100,-76,-79,-100,-78,-100,-79,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-76,-75,-77,-100,-75,-77,-75,-100,-75,-100,-67,-100,-78
1662467568.269900,-100,-100,-60,-67,-78,-61,-64,-100,-71,-100,-100,-100,-67,-72,-71,-67,-100,-100,-66,-45,-100,-67,-78,-100,-65,-100,-100,-100,-100,-72,-100,-100,-100,-61,-74,-100,-100,-100,-66,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-66,-61,-61,-60,-100,-72,-69,-60,-100,-75,-100,-69,-100,-77
1662467569.269270,-100,-100,-63,-75,-100,-69,-68,-100,-79,-100,-100,-100,-76,-78,-76,-76,-100,-100,-68,-45,-100,-68,-80,-78,-68,-76,-100,-100,-100,-76,-100,-78,-79,-63,-72,-100,-100,-100,-71,-100,-78,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-70,-70,-63,-100,-100,-81,-63,-100,-100,-100,-68,-100,-100
1662467570.269514,-80,-79,-52,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-62,-100,-63,-78,-100,-100,-100,-52,-76,-100,-100,-64,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-78,-100,-78,-76,-76,-52,-100,-100,-100,-53,-63,-100,-100,-100,-100,-100
1662467571.269768,-100,-100,-56,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-71,-100,-70,-80,-100,-100,-100,-55,-74,-100,-100,-70,-100,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-77,-100,-100,-56,-100,-100,-100,-56,-72,-100,-100,-100,-100,-100
1662467572.269544,-100,-80,-54,-100,-100,-77,-89,-47,-81,-45,-72,-78,-100,-77,-100,-100,-59,-80,-75,-40,-100,-83,-77,-79,-75,-81,-70,-77,-74,-78,-79,-77,-78,-54,-74,-77,-100,-70,-77,-77,-79,-77,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-79,-81,-76,-56,-75,-100,-80,-57,-71,-100,-73,-78,-72,-100
1662467573.269323,-100,-100,-69,-71,-70,-68,-67,-100,-71,-100,-100,-100,-70,-72,-71,-71,-100,-100,-67,-45,-100,-68,-78,-100,-67,-100,-100,-100,-100,-72,-100,-100,-79,-68,-67,-100,-100,-100,-69,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-68,-68,-67,-68,-100,-73,-74,-69,-100,-75,-100,-70,-100,-71
1662467574.269931,-100,-100,-64,-80,-100,-65,-73,-100,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-72,-45,-78,-72,-100,-100,-72,-100,-100,-100,-100,-81,-76,-100,-100,-63,-71,-76,-100,-100,-72,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-72,-72,-63,-100,-100,-79,-63,-100,-100,-100,-81,-100,-100
1662467575.270075,-100,-100,-52,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-60,-100,-61,-77,-100,-100,-100,-53,-72,-100,-100,-61,-69,-100,-100,-77,-80,-76,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-77,-76,-53,-100,-100,-100,-53,-60,-100,-100,-100,-100,-100
1662467576.270140,-100,-100,-65,-75,-100,-62,-65,-100,-79,-100,-100,-100,-74,-78,-76,-74,-100,-100,-63,-45,-100,-64,-80,-78,-67,-76,-100,-100,-100,-78,-100,-78,-79,-64,-72,-100,-100,-100,-63,-100,-78,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-62,-61,-65,-100,-100,-77,-65,-100,-100,-100,-76,-100,-100
1662467577.270399,-100,-100,-57,-100,-100,-72,-79,-100,-76,-100,-75,-72,-100,-77,-100,-100,-100,-100,-72,-45,-100,-78,-77,-100,-72,-100,-100,-75,-100,-100,-78,-100,-76,-57,-73,-80,-100,-100,-71,-76,-79,-74,-77,-100,-77,-100,-100,-75,-100,-100,-81,-80,-100,-79,-72,-70,-58,-100,-100,-76,-57,-100,-100,-74,-100,-73,-100
1662467578.268915,-100,-100,-52,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-58,-100,-57,-63,-100,-100,-100,-52,-79,-100,-100,-57,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-63,-100,-64,-79,-100,-51,-100,-100,-100,-52,-57,-100,-100,-100,-100,-100
1662467579.269367,-100,-100,-76,-73,-78,-76,-67,-100,-100,-100,-77,-100,-73,-100,-75,-71,-100,-100,-68,-45,-79,-68,-79,-81,-67,-100,-100,-100,-100,-76,-100,-100,-100,-75,-77,-100,-78,-100,-74,-100,-100,-66,-79,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-75,-75,-73,-75,-100,-80,-77,-75,-100,-76,-100,-71,-100,-77
1662467580.269984,-100,-100,-75,-73,-76,-76,-70,-100,-100,-100,-77,-100,-72,-100,-74,-72,-100,-100,-69,-45,-79,-70,-79,-81,-70,-100,-100,-100,-100,-75,-100,-100,-100,-76,-77,-100,-78,-100,-74,-100,-100,-63,-79,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-77,-72,-73,-76,-100,-79,-77,-76,-100,-76,-100,-73,-100,-77
1662467581.269720,-81,-80,-53,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-70,-77,-100,-100,-100,-54,-72,-100,-100,-70,-75,-100,-100,-78,-100,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-53,-100,-100,-100,-53,-59,-100,-100,-100,-100,-100
